0,0,0,6,0,0,1,0,1,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,52,2,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,2,0,0,1,1,1,0,0,1,0,2,43,0,0,2,0,1,1,1,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,3,1,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,4,1,0,0,0,3,1
0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,3,0,1,1,0,0,0,2,0,0,2,3,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,1,1,0,2,0,3,2,0,0,0,0,1,0,2,0,0,1,0,0,0,7,0,0,0
0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,60,0,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,4,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,29,3,1,1,0,1,0,0,3,0,1,9,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,15,0
0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,50,1,1,1,1,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,1,8,0,1,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,2,0,8,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,1,1,0,0,2,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,2,2,0,2,0,1,2,0,0,0,2,0,0,0,0,0
0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,2,0,1,3,1,3,0,0,6,0,0,0,36,0,0,1,1,4,3,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,0,1,1,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1
0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,2,0,0,1,2,0,1,0,0,2,1,1,7,0,0,0,0,1,0,1,0,1,0,0,48,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,2
